DateTime,Index Price
2023-08-07 12:00:00,29036.76
2023-08-08 00:00:00,29181.15
2023-08-08 12:00:00,29340.7
2023-08-09 00:00:00,29790.95
2023-08-09 12:00:00,29869.43
2023-08-10 00:00:00,29559.56
2023-08-10 12:00:00,29476.98
2023-08-11 00:00:00,29422.34
2023-08-11 12:00:00,29426.5
2023-08-12 00:00:00,29399.02
2023-08-12 12:00:00,29405.48
2023-08-13 00:00:00,29416.14
2023-08-13 12:00:00,29371.91
2023-08-14 00:00:00,29273.38
2023-08-14 12:00:00,29369.18
2023-08-15 00:00:00,29401.64
2023-08-15 12:00:00,29334.63
2023-08-16 00:00:00,29170.69
2023-08-16 12:00:00,29116.77
2023-08-17 00:00:00,28675.54
2023-08-17 12:00:00,28490.91
2023-08-18 00:00:00,26597.62
2023-08-18 12:00:00,26473.84
2023-08-19 00:00:00,26055.3
2023-08-19 12:00:00,25908.58
2023-08-20 00:00:00,26083.96
2023-08-20 12:00:00,26183.37
2023-08-21 00:00:00,26186
2023-08-21 12:00:00,26037
2023-08-22 00:00:00,26131.32
2023-08-22 12:00:00,26048.26
2023-08-23 00:00:00,26028.24
2023-08-23 12:00:00,25939.67
2023-08-24 00:00:00,26427.59
2023-08-24 12:00:00,26421.69
2023-08-25 00:00:00,26174.69
2023-08-25 12:00:00,26102.43
2023-08-26 00:00:00,26050.16
2023-08-26 12:00:00,26032.47
2023-08-27 00:00:00,25999.3
2023-08-27 12:00:00,26055.81
2023-08-28 00:00:00,26066.64
2023-08-28 12:00:00,25980.6
2023-08-29 00:00:00,26104.11
2023-08-29 12:00:00,25960.33
2023-08-30 00:00:00,27734.31
2023-08-30 12:00:00,27344.83
2023-08-31 00:00:00,27300.1
2023-08-31 12:00:00,27137.97
2023-09-01 00:00:00,25950.59
2023-09-01 12:00:00,26047.09
2023-09-02 00:00:00,25795.86
2023-09-02 12:00:00,25832.15
2023-09-03 00:00:00,25865.37
2023-09-03 12:00:00,25939.62
2023-09-04 00:00:00,25968.41
2023-09-04 12:00:00,25879.71
2023-09-05 00:00:00,25810.11
2023-09-05 12:00:00,25770.57
2023-09-06 00:00:00,25775.33
2023-09-06 12:00:00,25712.08
2023-09-07 00:00:00,25751.87
2023-09-07 12:00:00,25689.29
2023-09-08 00:00:00,26247.93
2023-09-08 12:00:00,25793.95
2023-09-09 00:00:00,25900.94
2023-09-09 12:00:00,25855.46
2023-09-10 00:00:00,25897.95
2023-09-10 12:00:00,25799.9
2023-09-11 00:00:00,25827.12
2023-09-11 12:00:00,25603.62
2023-09-12 00:00:00,25170.63
2023-09-12 12:00:00,26097.42
2023-09-13 00:00:00,25848.65
2023-09-13 12:00:00,26189.23
2023-09-14 00:00:00,26217.48
2023-09-14 12:00:00,26438.67
2023-09-15 00:00:00,26515.21
2023-09-15 12:00:00,26444.22
2023-09-16 00:00:00,26601.53
2023-09-16 12:00:00,26524.72
2023-09-17 00:00:00,26566.34
2023-09-17 12:00:00,26589.54
2023-09-18 00:00:00,26532.29
2023-09-18 12:00:00,27252.37
2023-09-19 00:00:00,26774.35
2023-09-19 12:00:00,27200.14
2023-09-20 00:00:00,27216.43
2023-09-20 12:00:00,27127.88
2023-09-21 00:00:00,27110.9
2023-09-21 12:00:00,26765.92
2023-09-22 00:00:00,26579.85
2023-09-22 12:00:00,26639.1
2023-09-23 00:00:00,26589.66
2023-09-23 12:00:00,26578.15
2023-09-24 00:00:00,26576.73
2023-09-24 12:00:00,26602.93
2023-09-25 00:00:00,26222.56
2023-09-25 12:00:00,26098.97
2023-09-26 00:00:00,26294.97
2023-09-26 12:00:00,26265.54
2023-09-27 00:00:00,26217.14
2023-09-27 12:00:00,26813.31
2023-09-28 00:00:00,26364.36
2023-09-28 12:00:00,26454.48
2023-09-29 00:00:00,27033.04
2023-09-29 12:00:00,26949.67
2023-09-30 00:00:00,26902.77
2023-09-30 12:00:00,26942.76
2023-10-01 00:00:00,26961.37
2023-10-01 12:00:00,27184.51
2023-10-02 00:00:00,28025.53
2023-10-02 12:00:00,28231.77
2023-10-03 00:00:00,27536.71
2023-10-03 12:00:00,27559.58
2023-10-04 00:00:00,27421.08
2023-10-04 12:00:00,27585.81
2023-10-05 00:00:00,27768.88
2023-10-05 12:00:00,27740.62
2023-10-06 00:00:00,27425.77
2023-10-06 12:00:00,27757.7
2023-10-07 00:00:00,27923.34
2023-10-07 12:00:00,27958.98
2023-10-08 00:00:00,27976.85
2023-10-08 12:00:00,27820.23
2023-10-09 00:00:00,27932.9
2023-10-09 12:00:00,27462.35
2023-10-10 00:00:00,27605.67
2023-10-10 12:00:00,27520.85
2023-10-11 00:00:00,27409.54
2023-10-11 12:00:00,27207.63
2023-10-12 00:00:00,26855.01
2023-10-12 12:00:00,26829.59
2023-10-13 00:00:00,26752.13
2023-10-13 12:00:00,26803.23
2023-10-14 00:00:00,26865.94
2023-10-14 12:00:00,26869.64
2023-10-15 00:00:00,26858.51
2023-10-15 12:00:00,26847.15
2023-10-16 00:00:00,27164.02
2023-10-16 12:00:00,27744.87
2023-10-17 00:00:00,28514.87
2023-10-17 12:00:00,28453.72
2023-10-18 00:00:00,28405.56
2023-10-18 12:00:00,28385.64
2023-10-19 00:00:00,28312.98
2023-10-19 12:00:00,28470.49
2023-10-20 00:00:00,28766.41
2023-10-20 12:00:00,29898.88
2023-10-21 00:00:00,29675.28
2023-10-21 12:00:00,29808.41
2023-10-22 00:00:00,29907.84
2023-10-22 12:00:00,29936.86
2023-10-23 00:00:00,29961.79
2023-10-23 12:00:00,30658.05
2023-10-24 00:00:00,33056.73
2023-10-24 12:00:00,34574.34
2023-10-25 00:00:00,33917.41
2023-10-25 12:00:00,34260.96
2023-10-26 00:00:00,34488.06
2023-10-26 12:00:00,34163.44
2023-10-27 00:00:00,34151.47
2023-10-27 12:00:00,34071.33
2023-10-28 00:00:00,33907.61
2023-10-28 12:00:00,34208.71
2023-10-29 00:00:00,34056.72
2023-10-29 12:00:00,34277.06
2023-10-30 00:00:00,34568.99
2023-10-30 12:00:00,34632.1
2023-10-31 00:00:00,34495.84
2023-10-31 12:00:00,34492.73
2023-11-01 00:00:00,34657.54
2023-11-01 12:00:00,34429.69
2023-11-02 00:00:00,35491.83
2023-11-02 12:00:00,35377.42
2023-11-03 00:00:00,34886.24
2023-11-03 12:00:00,34214.91
2023-11-04 00:00:00,34703.24
2023-11-04 12:00:00,34715.02
2023-11-05 00:00:00,35096.67
2023-11-05 12:00:00,35134.62
2023-11-06 00:00:00,34984.6
2023-11-06 12:00:00,35238.71
2023-11-07 00:00:00,35030.74
2023-11-07 12:00:00,34666.34
2023-11-08 00:00:00,35407.99
2023-11-08 12:00:00,35366.37
2023-11-09 00:00:00,35634.38
2023-11-09 12:00:00,36818.3
2023-11-10 00:00:00,36675.6
2023-11-10 12:00:00,37040.1
2023-11-11 00:00:00,37327.28
2023-11-11 12:00:00,37001.41
2023-11-12 00:00:00,37186.25
2023-11-12 12:00:00,37075.72
2023-11-13 00:00:00,37067.17
2023-11-13 12:00:00,36840.15
2023-11-14 00:00:00,36472.19
2023-11-14 12:00:00,36303.68
2023-11-15 00:00:00,35541.14
2023-11-15 12:00:00,36234.55
2023-11-16 00:00:00,37859.73
2023-11-16 12:00:00,37207.48
2023-11-17 00:00:00,36140.3
2023-11-17 12:00:00,36367.85
2023-11-18 00:00:00,36610.71
2023-11-18 12:00:00,36425.72
2023-11-19 00:00:00,36572.82
2023-11-19 12:00:00,36468.54
2023-11-20 00:00:00,37365.43
2023-11-20 12:00:00,37158.42
2023-11-21 00:00:00,37474.85
2023-11-21 12:00:00,37172.22
2023-11-22 00:00:00,35779.28
2023-11-22 12:00:00,36478.92
2023-11-23 00:00:00,37447.72
2023-11-23 12:00:00,37376.37
2023-11-24 00:00:00,37311.19
2023-11-24 12:00:00,37770.51
2023-11-25 00:00:00,37731.2
2023-11-25 12:00:00,37671.04
2023-11-26 00:00:00,37799.44
2023-11-26 12:00:00,37705.58
2023-11-27 00:00:00,37466.96
2023-11-27 12:00:00,37016.52
2023-11-28 00:00:00,37236.1
2023-11-28 12:00:00,37247.72
2023-11-29 00:00:00,37818.72
2023-11-29 12:00:00,38150.67
2023-11-30 00:00:00,37848.32
2023-11-30 12:00:00,37865.13
2023-12-01 00:00:00,37707.31
2023-12-01 12:00:00,38614.4
2023-12-02 00:00:00,38715.01
2023-12-02 12:00:00,38759.16
2023-12-03 00:00:00,39443.45
2023-12-03 12:00:00,39481.87
2023-12-04 00:00:00,40034.06
2023-12-04 12:00:00,41575.22
2023-12-05 00:00:00,41818.48
2023-12-05 12:00:00,41709.87
2023-12-06 00:00:00,44054.66
2023-12-06 12:00:00,43823.63
2023-12-07 00:00:00,43770.7
2023-12-07 12:00:00,43144.34
