"DateTime","Index Price"
"2021-12-24 00:00:00",50867.89
"2021-12-25 00:00:00",50825.49
"2021-12-26 00:00:00",50394.7
"2021-12-27 00:00:00",50817.74
"2021-12-28 00:00:00",50661.73
"2021-12-29 00:00:00",47586.82
"2021-12-30 00:00:00",46525.69
"2021-12-31 00:00:00",47129.78
"2022-01-01 00:00:00",46234.35
"2022-01-02 00:00:00",47750.71
"2022-01-03 00:00:00",47268.11
"2022-01-04 00:00:00",46511.08
"2022-01-05 00:00:00",45879.53
"2022-01-06 00:00:00",43403.54
"2022-01-07 00:00:00",43105.84
"2022-01-08 00:00:00",41661.85
"2022-01-09 00:00:00",41680.35
"2022-01-11 00:00:00",41870.43
"2022-01-12 00:00:00",42762.71
"2022-01-13 00:00:00",43913.8
"2022-01-14 00:00:00",42608.72
"2022-01-15 00:00:00",43158.73
"2022-01-16 00:00:00",43089.7
"2022-01-17 00:00:00",43128.69
"2022-01-18 00:00:00",42282.74
"2022-01-19 00:00:00",42406.67
"2022-01-20 00:00:00",41751.2
"2022-01-21 00:00:00",40727.01
"2022-01-22 00:00:00",36741.64
"2022-01-23 00:00:00",35033.09
"2022-01-24 00:00:00",36153.18
"2022-01-25 00:00:00",36659.51
"2022-01-26 00:00:00",36902.39
"2022-01-27 00:00:00",36806.19
"2022-01-28 00:00:00",37307.55
"2022-01-29 00:00:00",37686.3
"2022-01-30 00:00:00",38167.63
"2022-01-31 00:00:00",37941.82
"2022-02-01 00:00:00",38368.49
"2022-02-02 00:00:00",38749.17
"2022-02-03 00:00:00",36944.46
"2022-02-04 00:00:00",37233.7
"2022-02-05 00:00:00",41442.6
"2022-02-06 00:00:00",41456.71
"2022-02-07 00:00:00",42488.31
"2022-02-08 00:00:00",43912.81
"2022-02-09 00:00:00",44141.64
"2022-02-10 00:00:00",44357.61
"2022-02-11 00:00:00",43448.9
"2022-02-12 00:00:00",42394.29
"2022-02-13 00:00:00",42217.05
"2022-02-14 00:00:00",42114.42
"2022-02-15 00:00:00",42576.74
"2022-02-16 00:00:00",44462.19
"2022-02-17 00:00:00",43894.31
"2022-02-18 00:00:00",40535.66
"2022-02-19 00:00:00",39999.6
"2022-02-20 00:00:00",40100.8
"2022-02-21 00:00:00",38404.41
"2022-02-22 00:00:00",37070.72
"2022-02-23 00:00:00",38257.02
"2022-02-24 00:00:00",37246.46
"2022-02-25 00:00:00",38333.16
"2022-02-26 00:00:00",39236.5
"2022-02-27 00:00:00",39133.93
"2022-02-28 00:00:00",37689.26
"2022-03-01 00:00:00",43246.75
"2022-03-02 00:00:00",44381.54
"2022-03-03 00:00:00",43938.95
"2022-03-04 00:00:00",42445.26
"2022-03-05 00:00:00",39167.17
"2022-03-06 00:00:00",39386.02
"2022-03-07 00:00:00",38443.15
"2022-03-08 00:00:00",38032.21
"2022-03-09 00:00:00",38772.54
"2022-03-10 00:00:00",41947.62
"2022-03-11 00:00:00",39428.85
"2022-03-12 00:00:00",38724.42
"2022-03-13 00:00:00",38774.59
"2022-03-14 00:00:00",37777.83
"2022-03-15 00:00:00",39691.32
"2022-03-16 00:00:00",39324.84
"2022-03-17 00:00:00",41145.92
"2022-03-18 00:00:00",40927.4
"2022-03-19 00:00:00",41810.33
"2022-03-20 00:00:00",42253.36
"2022-03-21 00:00:00",41253.82
"2022-03-22 00:00:00",40993.99
"2022-03-23 00:00:00",42388.01
"2022-03-24 00:00:00",42906.09
"2022-03-25 00:00:00",44003.85
"2022-03-26 00:00:00",44362.74
"2022-03-27 00:00:00",44540.45
"2022-03-28 00:00:00",46820.43
"2022-03-29 00:00:00",47161.84
"2022-03-30 00:00:00",47389.5
"2022-03-31 00:00:00",47015.97
"2022-04-01 00:00:00",45443.05
"2022-04-02 00:00:00",46140.45
"2022-04-03 00:00:00",45842.69
"2022-04-04 00:00:00",46402.23
"2022-04-05 00:00:00",46578.67
"2022-04-06 00:00:00",45467.01
"2022-04-07 00:00:00",43273.57
"2022-04-08 00:00:00",43449.29
"2022-04-09 00:00:00",42336.63
"2022-04-10 00:00:00",42738.25
"2022-04-11 00:00:00",42117.66
"2022-04-12 00:00:00",39651.32
"2022-04-13 00:00:00",40084.38
"2022-04-14 00:00:00",41087.21
"2022-04-15 00:00:00",39974.46
"2022-04-16 00:00:00",40538.29
"2022-04-17 00:00:00",40395.76
"2022-04-18 00:00:00",39680.89
"2022-04-19 00:00:00",40880.27
"2022-04-20 00:00:00",41448.91
"2022-04-21 00:00:00",41408.01
"2022-04-22 00:00:00",40319.38
"2022-04-23 00:00:00",39784.16
"2022-04-24 00:00:00",39492
"2022-04-25 00:00:00",39453.08
"2022-04-26 00:00:00",40521.89
"2022-04-27 00:00:00",38118.91
"2022-04-28 00:00:00",39241.67
"2022-04-29 00:00:00",39759.15
"2022-04-30 00:00:00",38583.59
"2022-05-01 00:00:00",37734.52
"2022-05-02 00:00:00",38475.23
"2022-05-03 00:00:00",38503.64
"2022-05-04 00:00:00",37679.35
"2022-05-06 00:00:00",36542.78
"2022-05-07 00:00:00",35987.11
